947893140	20200922	202009	2020	2020.7178											IND	DELHI	IND								1	042	042	04	1	1.9	75	10	75	-2.972841850744	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200922	http://www.ft.lk/columns/Politics-of-MR-s-cow-slaughter-ban/4-706392
947893303	20200922	202009	2020	2020.7178											USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	1.03734439834025	0							2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	1	India	IN	IN	20	77	IN	20200922	https://nationalinterest.org/feature/real-deal-how-make-great-us-india-trade-agreement-169380
947893393	20200922	202009	2020	2020.7178	AGR	FARMER						AGR													1	141	141	14	3	-6.5	10	1	10	-1.432664756447	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200922	https://www.straitstimes.com/asia/south-asia/india-passes-farm-bills-amid-protest-from-opposition-parties
947893508	20200922	202009	2020	2020.7178	BUS	CORPORATION						BUS			COP	POLICE						COP			1	051	051	05	1	3.4	4	1	4	-2.03389830508475	4	Surat, Gujarat, India	IN	IN09	20.9667	72.9	-2098110	4	Surat, Gujarat, India	IN	IN09	20.9667	72.9	-2098110	4	Surat, Gujarat, India	IN	IN09	20.9667	72.9	-2098110	20200922	https://timesofindia.indiatimes.com/city/surat/surats-old-rto-junction-to-be-closed-permanently/articleshow/78241398.cms
947893586	20200922	202009	2020	2020.7178	CHN	CHINA	CHN																		0	010	010	01	1	0.0	5	1	5	1.03734439834025	1	China	CH	CH	35	105	CH	0							1	India	IN	IN	20	77	IN	20200922	https://nationalinterest.org/feature/real-deal-how-make-great-us-india-trade-agreement-169380
947893592	20200922	202009	2020	2020.7178	CHN	CHINESE	CHN																		1	163	163	16	4	-8.0	10	1	10	1.03734439834025	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200922	https://nationalinterest.org/feature/real-deal-how-make-great-us-india-trade-agreement-169380
947893704	20200922	202009	2020	2020.7178	COP	POLICE						COP			CYP	CYPRUS	CYP								0	071	071	07	2	7.4	2	1	2	-4.53703703703704	4	Kiev, Ukraine (general), Ukraine	UP	UP00	50.4333	30.5167	-1044367	4	Andhra, Andhra Pradesh, India	IN	IN02	18	79.5	-2112824	1	Cyprus	CY	CY	35	33	CY	20200922	https://indianexpress.com/article/express-exclusive/jp-morgan-case-us-indictment-memo-bribes-for-andhra-mining-permit-and-link-to-ex-cong-mp-6605410/
947893846	20200922	202009	2020	2020.7178	CYPBUS	CYPRUS	CYP					BUS			USA	A US	USA								1	173	173	17	4	-5.0	5	1	5	-4.53703703703704	4	Andhra, Andhra Pradesh, India	IN	IN02	18	79.5	-2112824	4	Andhra, Andhra Pradesh, India	IN	IN02	18	79.5	-2112824	4	Andhra, Andhra Pradesh, India	IN	IN02	18	79.5	-2112824	20200922	https://indianexpress.com/article/express-exclusive/jp-morgan-case-us-indictment-memo-bribes-for-andhra-mining-permit-and-link-to-ex-cong-mp-6605410/
947894019	20200922	202009	2020	2020.7178	ELI	RETIRED						ELI			CHNGOVMED	CHINESE	CHN					GOV	MED		0	020	020	02	1	3.0	10	1	10	-0.34071550255537	1	China	CH	CH	35	105	CH	1	China	CH	CH	35	105	CH	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200922	https://nationalinterest.org/blog/buzz/india-says-it-ready-war-china%E2%80%94even-winter-169361
947894231	20200922	202009	2020	2020.7178	GOV	PRIME MINISTER						GOV			BUD	BUDDHIST				BUD					1	1722	172	17	4	-5.0	8	1	8	-5.4954954954955	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200922	http://www.ft.lk/columns/Politics-of-MR-s-cow-slaughter-ban/4-706392
947894252	20200922	202009	2020	2020.7178	GOV	GOVERNMENT						GOV			CVL	COMMUNITY						CVL			0	0831	083	08	2	5.0	5	1	5	-1.432664756447	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200922	https://www.straitstimes.com/asia/south-asia/india-passes-farm-bills-amid-protest-from-opposition-parties
947894260	20200922	202009	2020	2020.7178	GOV	MINIST						GOV			ELI	FIRST LADY						ELI			0	051	051	05	1	3.4	8	2	8	-1.00586826751205	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200922	https://www.herald.co.zw/boost-for-women-with-infertility-issues/
947894323	20200922	202009	2020	2020.7178	GOV	GOVERNMENT OFFICIAL						GOV			UKR	UKRAINE	UKR								1	173	173	17	4	-5.0	2	1	2	-4.53703703703704	4	Andhra, Andhra Pradesh, India	IN	IN02	18	79.5	-2112824	4	Kiev, Ukraine (general), Ukraine	UP	UP00	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	50.4333	30.5167	-1044367	20200922	https://indianexpress.com/article/express-exclusive/jp-morgan-case-us-indictment-memo-bribes-for-andhra-mining-permit-and-link-to-ex-cong-mp-6605410/
947894335	20200922	202009	2020	2020.7178	GOV	GOVERNMENT						GOV			USA	NEW YORK	USA								1	036	036	03	1	4.0	70	7	70	-1.1667030170847	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200922	https://www.newyorkstatesman.com/news/266469322/at-un-meet-pm-modi-calls-for-reformed-multilateralism
947894362	20200922	202009	2020	2020.7178	GOV	PRESIDENT						GOV			USA	AMERICAN	USA								0	100	100	10	3	-5.0	10	1	10	1.03734439834025	1	India	IN	IN	20	77	IN	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	1	India	IN	IN	20	77	IN	20200922	https://nationalinterest.org/feature/real-deal-how-make-great-us-india-trade-agreement-169380
947894455	20200922	202009	2020	2020.7178	IGOUNO	THE UN		UNO				IGO			GOV	PRIME MINISTER						GOV			1	051	051	05	1	3.4	28	7	28	-1.1667030170847	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200922	https://www.newyorkstatesman.com/news/266469322/at-un-meet-pm-modi-calls-for-reformed-multilateralism
947894456	20200922	202009	2020	2020.7178	IGOUNO	THE UN		UNO				IGO			GOV	PRIME MINISTER						GOV			1	051	051	05	1	3.4	42	7	42	-1.1667030170847	2	New York, United States	US	USNY	42.1497	-74.9384	NY	1	India	IN	IN	20	77	IN	1	India	IN	IN	20	77	IN	20200922	https://www.newyorkstatesman.com/news/266469322/at-un-meet-pm-modi-calls-for-reformed-multilateralism
947894484	20200922	202009	2020	2020.7178	IND	DELHI	IND																		1	043	043	04	1	2.8	79	10	75	-2.71680123441556	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200922	http://www.ft.lk/columns/Politics-of-MR-s-cow-slaughter-ban/4-706392
947894487	20200922	202009	2020	2020.7178	IND	SURAT	IND								COP	POLICE						COP			1	051	051	05	1	3.4	4	1	4	-2.03389830508475	4	Surat, Gujarat, India	IN	IN09	20.9667	72.9	-2098110	4	Surat, Gujarat, India	IN	IN09	20.9667	72.9	-2098110	4	Surat, Gujarat, India	IN	IN09	20.9667	72.9	-2098110	20200922	https://timesofindia.indiatimes.com/city/surat/surats-old-rto-junction-to-be-closed-permanently/articleshow/78241398.cms
947894749	20200922	202009	2020	2020.7178	LEG	SENATOR						LEG													0	024	024	02	1	-0.3	36	6	36	-1.8357605922028	1	India	IN	IN	20	77	IN	0							1	India	IN	IN	20	77	IN	20200922	https://www.aljazeera.com/ajimpact/trump-admin-races-raise-1b-visa-hurdles-skilled-workers-200921174720457.html
947894777	20200922	202009	2020	2020.7178	LEG	SENATOR						LEG			USA	UNITED STATES	USA								0	024	024	02	1	-0.3	20	5	20	-1.8189685570657	1	India	IN	IN	20	77	IN	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20200922	https://www.aljazeera.com/ajimpact/trump-admin-races-raise-1b-visa-hurdles-skilled-workers-200921174720457.html
947894821	20200922	202009	2020	2020.7178	LKA	SRI LANKA	LKA																		0	060	060	06	2	6.0	2	1	2	-5.4954954954955	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200922	http://www.ft.lk/columns/Politics-of-MR-s-cow-slaughter-ban/4-706392
947895024	20200922	202009	2020	2020.7178	SAS	SOUTH ASIA	SAS																		1	071	071	07	2	7.4	10	1	10	3.63423212192262	4	Haldia, West Bengal, India	IN	IN28	22.0253	88.0583	388872	0							4	Haldia, West Bengal, India	IN	IN28	22.0253	88.0583	388872	20200922	https://www.financialexpress.com/opinion/powering-south-asias-energy-trade-links/2088638/
947895230	20200922	202009	2020	2020.7178	USA	UNITED STATES	USA																		0	043	043	04	1	2.8	2	1	2	1.03734439834025	2	Wisconsin, United States	US	USWI	44.2563	-89.6385	WI	0							1	India	IN	IN	20	77	IN	20200922	https://nationalinterest.org/feature/real-deal-how-make-great-us-india-trade-agreement-169380
947895346	20200922	202009	2020	2020.7178	USA	A US	USA																		1	173	173	17	4	-5.0	5	1	5	-4.53703703703704	4	Andhra, Andhra Pradesh, India	IN	IN02	18	79.5	-2112824	0							4	Andhra, Andhra Pradesh, India	IN	IN02	18	79.5	-2112824	20200922	https://indianexpress.com/article/express-exclusive/jp-morgan-case-us-indictment-memo-bribes-for-andhra-mining-permit-and-link-to-ex-cong-mp-6605410/
