944362009	20200903	202009	2020	2020.6658											CHN	CHINESE	CHN								1	112	112	11	3	-2.0	14	2	14	-7.35294117647059	0							4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200903	https://www.shanghaisun.com/news/266284317/pubg-mobile-among-118-apps-blocked-by-indian-government
944362011	20200903	202009	2020	2020.6658											CHNCVL	CHINA	CHN					CVL			1	036	036	03	1	4.0	8	2	8	-1.63360560093349	0							4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200903	https://www.bbc.co.uk/news/business-53984915
944362012	20200903	202009	2020	2020.6658											CHNCVL	CHINESE	CHN					CVL			1	036	036	03	1	4.0	4	2	4	-1.63360560093349	0							1	China	CH	CH	35	105	CH	4	Mumbai, Maharashtra, India	IN	IN16	18.975	72.8258	-2092174	20200903	https://www.bbc.co.uk/news/business-53984915
944362132	20200903	202009	2020	2020.6658											GOV	MINISTRY						GOV			1	043	043	04	1	2.8	5	5	5	1.57894736842106	0							1	India	IN	IN	20	77	IN	4	Moscow, Moskva, Russia	RS	RS48	55.7522	37.6156	-2960561	20200903	https://www.shanghaisun.com/news/266284626/defence-minister-rajnath-singh-reaches-russia-for-sco-meet
944362141	20200903	202009	2020	2020.6658											GOV	GOVERNMENT						GOV			0	073	073	07	2	7.4	1	1	1	-0.43975373790678	0							4	Bangalore, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	4	Bangalore, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	20200903	https://www.forbes.com/sites/katiejennings/2020/09/02/softbank-leads-100-million-investment-in-ai-and-digital-therapeutics-startup-biofourmis/
944362144	20200903	202009	2020	2020.6658											GOV	GOVERNMENT						GOV			0	090	090	09	2	-2.0	1	1	1	-0.43975373790678	0							4	Bangalore, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	4	Bangalore, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	20200903	https://www.forbes.com/sites/katiejennings/2020/09/02/softbank-leads-100-million-investment-in-ai-and-digital-therapeutics-startup-biofourmis/
944362156	20200903	202009	2020	2020.6658											HLH	DOCTOR						HLH			1	010	010	01	1	0.0	19	2	19	-5.09203618972148	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200903	https://indiankanoon.org/doc/76134985/
944362163	20200903	202009	2020	2020.6658											HLH	DOCTOR						HLH			0	080	080	08	2	5.0	10	1	10	-2.62199563000728	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200903	https://indiankanoon.org/doc/76134985/
944362211	20200903	202009	2020	2020.6658											MIL	ARMY						MIL			1	190	190	19	4	-10.0	10	1	10	-6.13718411552346	0							4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	4	Ladakh, Jammu and Kashmir, India	IN	IN12	34.5	77.5	-2102224	20200903	https://www.shanghaisun.com/news/266281276/india-china-trade-accusations-of-border-violations-in-himalayas
944362549	20200903	202009	2020	2020.6658	BGD	BANGLADESH	BGD								MMR	MYANMAR	MMR								0	130	130	13	3	-4.4	1	1	1	-4.75609756097561	1	Bangladesh	BG	BG	24	90	BG	1	Bangladesh	BG	BG	24	90	BG	1	India	IN	IN	20	77	IN	20200903	http://voiceofvienna.org/2020/09/03/india-parliament-panel-grills-facebook-over-anti-muslim-posts/
944362599	20200903	202009	2020	2020.6658	BUS	COMPANY						BUS													0	020	020	02	1	3.0	8	1	8	-0.43975373790678	4	Bangalore, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	0							4	Bangalore, Karnataka, India	IN	IN19	12.9833	77.5833	-2090174	20200903	https://www.forbes.com/sites/katiejennings/2020/09/02/softbank-leads-100-million-investment-in-ai-and-digital-therapeutics-startup-biofourmis/
944362605	20200903	202009	2020	2020.6658	BUS	BANK						BUS													1	030	030	03	1	4.0	10	1	10	0.76976906927921	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200903	https://indiankanoon.org/doc/169807086/
944362640	20200903	202009	2020	2020.6658	BUS	BANK						BUS													1	120	120	12	3	-4.0	30	2	20	0.384884534639605	4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	0							4	Delhi, Delhi, India	IN	IN07	28.6667	77.2167	-2094230	20200903	https://indiankanoon.org/doc/169807086/
